# TIME: 181.006176928 s
# Channel Counts
33598.49587672514 14
33629.97679965809 13
33661.45772259105 4
33692.938645524 9
33724.41956845696 11
33755.90049138991 11
33787.38141432287 15
33818.862337255814 8
33850.34326018877 16
33881.824183121724 12
33913.30510605468 14
33944.78602898763 12
33976.26695192059 14
34007.74787485354 10
34039.2287977865 8
34070.70972071945 9
34102.19064365241 10
34133.67156658536 11
34165.15248951832 13
34196.63341245127 16
34228.11433538423 9
34259.59525831718 13
34291.07618125014 17
34322.55710418309 17
34354.03802711605 14
34385.518950049 18
34416.999872981956 18
34448.48079591491 16
34479.961718847866 23
34511.44264178082 11
34542.923564713776 12
34574.40448764673 19
34605.885410579685 10
34637.36633351264 21
34668.847256445595 16
34700.32817937855 15
34731.809102311505 16
34763.29002524446 22
34794.770948177415 15
34826.25187111037 13
34857.73279404332 11
34889.21371697627 12
34920.69463990923 23
34952.17556284218 20
34983.65648577514 24
35015.13740870809 16
35046.618331641046 20
35078.099254574 19
35109.580177506956 30
35141.06110043991 18
35172.542023372866 14
35204.02294630582 11
35235.503869238775 22
35266.98479217173 18
35298.465715104685 20
35329.94663803764 16
35361.427560970595 19
35392.90848390355 21
35424.389406836504 25
35455.87032976946 15
35487.351252702414 16
35518.83217563537 19
35550.313098568324 27
35581.79402150128 26
35613.27494443423 17
35644.75586736719 10
35676.23679030014 27
35707.7177132331 21
35739.19863616605 24
35770.67955909901 16
35802.16048203196 14
35833.64140496492 15
35865.12232789787 16
35896.60325083083 17
35928.08417376378 21
35959.56509669673 16
35991.046019629684 26
36022.52694256264 14
36054.007865495594 19
36085.48878842855 23
36116.969711361504 19
36148.45063429446 19
36179.93155722741 15
36211.41248016037 19
36242.89340309332 22
36274.37432602628 22
36305.85524895923 26
36337.33617189219 15
36368.81709482514 23
36400.2980177581 20
36431.77894069105 25
36463.25986362401 11
36494.74078655696 16
36526.22170948992 22
36557.70263242287 24
36589.18355535583 15
36620.66447828878 14
36652.14540122174 16
36683.62632415469 12
36715.107247087646 18
36746.5881700206 21
36778.069092953556 16
36809.55001588651 16
36841.030938819466 24
36872.51186175242 16
36903.992784685375 21
36935.47370761833 17
36966.954630551285 12
36998.43555348423 15
37029.91647641719 17
37061.39739935014 20
37092.8783222831 10
37124.35924521605 16
37155.84016814901 14
37187.32109108196 17
37218.80201401492 18
37250.28293694787 23
37281.763859880826 11
37313.24478281378 9
37344.725705746736 9
37376.20662867969 20
37407.687551612646 13
37439.1684745456 17
37470.649397478555 18
37502.13032041151 18
37533.611243344465 11
37565.09216627742 10
37596.573089210375 15
37628.05401214333 8
37659.534935076284 8
37691.01585800924 8
37722.496780942194 8
37753.97770387515 13
37785.458626808104 7
37816.93954974106 12
37848.42047267401 15
37879.90139560697 7
37911.38231853992 4
37942.86324147288 9
37974.34416440583 11
38005.82508733879 5
38037.30601027174 5
38068.7869332047 10
38100.267856137645 5
38131.7487790706 8
38163.229702003555 8
38194.71062493651 16
38226.191547869465 12
38257.67247080242 12
38289.153393735374 5
38320.63431666833 10
38352.115239601284 4
38383.59616253424 10
38415.077085467194 5
38446.55800840015 15
38478.0389313331 6
38509.51985426606 5
38541.00077719901 5
38572.48170013197 5
38603.96262306492 3
38635.44354599788 7
38666.92446893083 7
38698.40539186379 6
38729.88631479674 5
38761.3672377297 8
38792.84816066265 6
38824.32908359561 4
38855.81000652856 7
38887.29092946152 5
38918.77185239447 5
38950.252775327426 8
38981.73369826038 2
39013.214621193336 7
39044.69554412629 4
39076.176467059246 6
39107.6573899922 6
39139.13831292515 9
39170.6192358581 5
39202.10015879106 7
39233.58108172401 5
39265.06200465697 4
39296.54292758992 4
39328.02385052288 1
39359.50477345583 2
39390.98569638879 1
39422.46661932174 2
39453.9475422547 9
39485.42846518765 10
39516.909388120606 6
39548.39031105356 6
39579.871233986516 4
39611.35215691947 2
39642.833079852426 6
39674.31400278538 3
39705.794925718335 6
39737.27584865129 5
39768.756771584245 5
39800.2376945172 3
39831.718617450155 6
39863.19954038311 3
39894.680463316065 5
39926.16138624902 3
39957.642309181974 3
39989.12323211493 8
40020.604155047884 8
40052.08507798084 5
40083.566000913794 4
40115.04692384675 6
40146.5278467797 6
40178.00876971266 3
40209.48969264561 3
40240.97061557856 7
40272.451538511516 6
40303.93246144447 0
40335.413384377425 5
40366.89430731038 3
40398.375230243335 0
40429.85615317629 7
40461.337076109245 6
40492.8179990422 1
40524.298921975154 2
40555.77984490811 8
40587.260767841064 3
40618.74169077402 2
40650.222613706974 2
40681.70353663993 6
40713.18445957288 2
40744.66538250584 4
40776.14630543879 5
40807.62722837175 1
40839.1081513047 4
40870.58907423766 6
40902.06999717061 3
40933.55092010357 3
40965.03184303652 4
40996.51276596948 3
41027.99368890243 3
41059.47461183539 2
41090.95553476834 3
41122.4364577013 3
41153.91738063425 6
41185.398303567206 4
41216.87922650016 3
41248.360149433116 3
41279.84107236606 3
41311.32199529902 3
41342.80291823197 3
41374.28384116493 8
41405.76476409788 4
41437.24568703084 3
41468.72660996379 5
41500.20753289675 3
41531.6884558297 1
41563.16937876266 4
41594.65030169561 2
41626.13122462857 3
41657.61214756152 6
41689.09307049448 11
41720.57399342743 3
41752.05491636039 3
41783.53583929334 8
41815.016762226296 5
41846.49768515925 7
41877.978608092206 2
41909.45953102516 5
41940.940453958116 6
41972.42137689107 3
42003.902299824025 1
42035.38322275698 1
42066.864145689935 1
42098.34506862289 4
42129.825991555845 2
42161.3069144888 0
42192.787837421754 3
42224.26876035471 1
42255.749683287664 4
42287.23060622062 3
42318.711529153574 4
42350.19245208653 3
42381.67337501948 3
42413.15429795243 1
42444.635220885386 3
42476.11614381834 5
42507.597066751296 4
42539.07798968425 2
42570.558912617205 2
42602.03983555016 5
42633.520758483115 1
42665.00168141607 3
42696.482604349025 4
42727.96352728198 7
42759.444450214934 4
42790.92537314789 3
42822.406296080844 5
42853.8872190138 4
42885.368141946754 3
42916.84906487971 4
42948.32998781266 2
42979.81091074562 3
43011.29183367857 3
43042.77275661153 2
43074.25367954448 3
43105.73460247744 3
43137.21552541039 8
43168.69644834335 1
